#ypred	ypred_prob
1.0	[0.49053138 0.50946862]
0.0	[0.53462621 0.46537379]
0.0	[0.53192256 0.46807744]
0.0	[0.52168476 0.47831524]
0.0	[0.53210009 0.46789991]
0.0	[0.53437992 0.46562008]
0.0	[0.53150462 0.46849538]
0.0	[0.53339444 0.46660556]
0.0	[0.53026237 0.46973763]
0.0	[0.52565908 0.47434092]
1.0	[0.48178979 0.51821021]
0.0	[0.53512904 0.46487096]
0.0	[0.53218294 0.46781706]
0.0	[0.53181981 0.46818019]
0.0	[0.52110251 0.47889749]
0.0	[0.5180681 0.4819319]
0.0	[0.53383306 0.46616694]
0.0	[0.5291068 0.4708932]
0.0	[0.53403603 0.46596397]
0.0	[0.52815013 0.47184987]
0.0	[0.52585824 0.47414176]
0.0	[0.52546224 0.47453776]
0.0	[0.51755843 0.48244157]
0.0	[0.52937277 0.47062723]
0.0	[0.52273502 0.47726498]
0.0	[0.52649834 0.47350166]
0.0	[0.5278698 0.4721302]
0.0	[0.53588005 0.46411995]
0.0	[0.52880068 0.47119932]
1.0	[0.47283824 0.52716176]
0.0	[0.53266638 0.46733362]
0.0	[0.52518258 0.47481742]
0.0	[0.53191896 0.46808104]
0.0	[0.52843349 0.47156651]
0.0	[0.51702633 0.48297367]
0.0	[0.53087079 0.46912921]
0.0	[0.52687262 0.47312738]
0.0	[0.53322357 0.46677643]
0.0	[0.53876758 0.46123242]
0.0	[0.51795259 0.48204741]
1.0	[0.47947063 0.52052937]
0.0	[0.52299012 0.47700988]
0.0	[0.53046201 0.46953799]
0.0	[0.53677506 0.46322494]
0.0	[0.53485763 0.46514237]
0.0	[0.51246464 0.48753536]
0.0	[0.5340502 0.4659498]
0.0	[0.50215074 0.49784926]
0.0	[0.51954676 0.48045324]
0.0	[0.52596451 0.47403549]
0.0	[0.52648021 0.47351979]
1.0	[0.48353844 0.51646156]
1.0	[0.48102516 0.51897484]
0.0	[0.52616869 0.47383131]
0.0	[0.53051586 0.46948414]
0.0	[0.53249878 0.46750122]
0.0	[0.52860646 0.47139354]
0.0	[0.50986439 0.49013561]
0.0	[0.52382083 0.47617917]
0.0	[0.50218215 0.49781785]
0.0	[0.53954436 0.46045564]
0.0	[0.52925639 0.47074361]
1.0	[0.47641812 0.52358188]
1.0	[0.49007192 0.50992808]
1.0	[0.47749707 0.52250293]
0.0	[0.52936839 0.47063161]
0.0	[0.53390227 0.46609773]
0.0	[0.53124442 0.46875558]
0.0	[0.52119644 0.47880356]
0.0	[0.53547921 0.46452079]
0.0	[0.52783415 0.47216585]
0.0	[0.53811785 0.46188215]
1.0	[0.4949969 0.5050031]
1.0	[0.48480505 0.51519495]
0.0	[0.53231489 0.46768511]
0.0	[0.53376091 0.46623909]
1.0	[0.49720876 0.50279124]
0.0	[0.53633038 0.46366962]
0.0	[0.53123434 0.46876566]
0.0	[0.53963682 0.46036318]
0.0	[0.52903959 0.47096041]
0.0	[0.53314643 0.46685357]
0.0	[0.52247482 0.47752518]
0.0	[0.53469173 0.46530827]
1.0	[0.48662259 0.51337741]
0.0	[0.5376786 0.4623214]
0.0	[0.53290533 0.46709467]
0.0	[0.52922548 0.47077452]
0.0	[0.51662652 0.48337348]
1.0	[0.47613012 0.52386988]
0.0	[0.53569157 0.46430843]
0.0	[0.51566801 0.48433199]
0.0	[0.53602505 0.46397495]
0.0	[0.52615732 0.47384268]
1.0	[0.47345159 0.52654841]
0.0	[0.52383764 0.47616236]
0.0	[0.53713039 0.46286961]
0.0	[0.51710507 0.48289493]
