#ypred	ypred_prob
1.0	[7.03022327e-04 9.99296978e-01]
1.0	[0.04795635 0.95204365]
1.0	[0.01710661 0.98289339]
1.0	[0.01598257 0.98401743]
1.0	[0.28553127 0.71446873]
1.0	[0.00659139 0.99340861]
1.0	[0.00514066 0.99485934]
1.0	[0.01424496 0.98575504]
1.0	[0.01057511 0.98942489]
1.0	[0.02027957 0.97972043]
1.0	[0.37766642 0.62233358]
0.0	[0.97808903 0.02191097]
1.0	[0.01970531 0.98029469]
1.0	[0.01227001 0.98772999]
1.0	[0.11512502 0.88487498]
0.0	[0.86967352 0.13032648]
1.0	[0.40175143 0.59824857]
0.0	[0.68557579 0.31442421]
0.0	[0.79577087 0.20422913]
1.0	[0.00668615 0.99331385]
1.0	[0.46660116 0.53339884]
1.0	[0.48280193 0.51719807]
1.0	[0.10014757 0.89985243]
1.0	[0.0034 0.9966]
1.0	[0.04945494 0.95054506]
1.0	[0.26089798 0.73910202]
1.0	[0.02207979 0.97792021]
0.0	[0.578845 0.421155]
0.0	[0.59013947 0.40986053]
1.0	[0.02695399 0.97304601]
1.0	[0.0847082 0.9152918]
1.0	[0.43586796 0.56413204]
1.0	[0.13490917 0.86509083]
1.0	[0.00367919 0.99632081]
1.0	[0.15890261 0.84109739]
1.0	[0.09164612 0.90835388]
1.0	[0.02051411 0.97948589]
1.0	[0.02369603 0.97630397]
1.0	[0.00102258 0.99897742]
1.0	[0.00458074 0.99541926]
1.0	[0.00387494 0.99612506]
1.0	[0.06912075 0.93087925]
1.0	[0.00605153 0.99394847]
1.0	[0.00618617 0.99381383]
1.0	[0.05233145 0.94766855]
1.0	[0.0516914 0.9483086]
1.0	[0.02738518 0.97261482]
1.0	[0.02748222 0.97251778]
1.0	[0.04568969 0.95431031]
0.0	[0.8476444 0.1523556]
1.0	[0.02089225 0.97910775]
1.0	[0.02483143 0.97516857]
1.0	[0.02092562 0.97907438]
1.0	[0.02089225 0.97910775]
1.0	[0.34855304 0.65144696]
0.0	[0.91761484 0.08238516]
1.0	[0.13674735 0.86325265]
0.0	[0.95573395 0.04426605]
1.0	[0.02396341 0.97603659]
1.0	[0.30135478 0.69864522]
1.0	[0.03661687 0.96338313]
0.0	[0.88207584 0.11792416]
0.0	[0.96895813 0.03104187]
1.0	[0.1007553 0.8992447]
1.0	[0.01372907 0.98627093]
0.0	[0.64900181 0.35099819]
1.0	[0.00196746 0.99803254]
1.0	[0.00356062 0.99643938]
1.0	[0.01548044 0.98451956]
1.0	[0.00641074 0.99358926]
1.0	[0.1385353 0.8614647]
1.0	[0.00585655 0.99414345]
1.0	[0.0217523 0.9782477]
1.0	[0.00134813 0.99865187]
1.0	[0.00238867 0.99761133]
1.0	[0.03614578 0.96385422]
0.0	[0.9397313 0.0602687]
1.0	[0.00561858 0.99438142]
1.0	[0.16317629 0.83682371]
1.0	[0.12662372 0.87337628]
1.0	[0.06350126 0.93649874]
1.0	[0.04379018 0.95620982]
0.0	[0.97521576 0.02478424]
1.0	[0.02326184 0.97673816]
